ID,Loại,Mã sản phẩm,Tên,Đã đăng,Nhãn nổi bật?,Hiển thị trong danh mục,Mô tả ngắn,Mô tả,Ngày bắt đầu giảm giá,Ngày kết thúc giảm giá,Trạng thái thuế,Lớp thuế,Còn hàng?,Kho,Số lượng tồn kho ít,Cho phép đặt trước?,Bán riêng?,Cân nặng (kg),Độ dài (cm),Độ rộng (cm),Chiều cao (cm),Cho phép đánh giá của khách hàng?,Ghi chú thanh toán,Giá khuyến mãi,Giá bán thường,Danh mục,Từ khóa,Lớp giao hàng,Hình ảnh,Giới hạn tải xuống,Ngày hết hạn tải về,Gốc,Các sản phẩm theo nhóm,Upsells,Bán chéo,URL ngoài,Nội dung nút bấm,Vị trí,Tên thuộc tính 1,Giá trị thuộc tính 1,Thuộc tính hiển thị 1,Thuộc tính toàn cục 1,Tên thuộc tính 2,Giá trị thuộc tính 2,Thuộc tính hiển thị 2,Thuộc tính toàn cục 2,Tên thuộc tính 3,Giá trị thuộc tính 3,Thuộc tính hiển thị 3,Thuộc tính toàn cục 3,Tên thuộc tính 4,Giá trị thuộc tính 4,Thuộc tính hiển thị 4,Thuộc tính toàn cục 4,Tên thuộc tính 5,Giá trị thuộc tính 5,Thuộc tính hiển thị 5,Thuộc tính toàn cục 5,Tên thuộc tính 6,Giá trị thuộc tính 6,Thuộc tính hiển thị 6,Thuộc tính toàn cục 6,Meta: _customize_changeset_uuid,Meta: __update,Meta: _yoast_wpseo_content_score,Meta: _yoast_wpseo_primary_pwb-brand,Meta: _yoast_wpseo_primary_product_cat
458,simple,,Absolut Elyx,1,0,visible,,"<div>
                                <div>
                    <h3>Chi tiết sản phẩm</h3>
                    <hr>
<h2><strong>RƯỢU ABSOLUT ELYX 3L</strong></h2>

<p><strong>HOÀN HẢO TRONG TỪNG CHI TIẾT</strong></p>

<p>Absolut Elyx mang danh là dòng vodka được chế tác thủ công (handcraft vodka), thừa hưởng và nắm bắt mọi sự tinh túy trong di sản của nền sản xuất vodka lò Absolut.</p>

<p>Rượu được chưng cất từ những lò nấu bằng đồng có từ 1929, và được vận hành hoàn toàn bằng tay từ chỉ rất ít người có sự am hiểu kiến thức, kỹ thuật và sự lành nghề được thừa hưởng qua nhiều thế hệ sản xuất vodka.</p>

<p>Lúa mạch vụ đông được kiểm soát từ khâu gieo hạt đến lúc thu hoạch và nguồn nước ngầm thiên nhiên tinh khiết trong một bán kính 25km xung quanh vùng Ahus (Nam Thụy Điển) là nguyên liệu tuyệt vời để tạo nên dòng vodka hoàn hảo Absolut Elyx.</p>

<h3><img alt=""Rượu Absolut Vodka Elyx"" src=""https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/absolut-elyx-vodka.jpg"" title=""Rượu Absolut Vodka Elyx""><br>
HÌNH ẢNH RƯỢU ABSOLUT ELYX</h3>

<p>Từng giọt Absolut Elyx được tạo ra chỉ sử dụng duy nhất lúa mì đông thượng hạng thu hoạch trong một vùng duy nhất tại miền Nam Thụy Điển - The Rabelof Estate. Nơi đã bắt đầu cung cấp lúa mì từ những năm 1400. Quá trình kiểm tra, chọn lọc lúa mì được tiến hành rất chặt chẽ.</p>

<p>Rượu vodka Absolut Elyx do được chưng cất từ những lò nấu bằng đồng nên mang hương vị thanh thoát, cực kì êm mượt và tự nhiên. Hương thơm đặc trưng của hương hoa và cây trái, vị đậm đà và tươi mới, êm ái như lụa cùng dư vị kéo dài đặc trưng của các loại gia vị tạo nên một dòng vodka hoàn hảo.</p>

<hr>
                </div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,5100000,Vodka,,,https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/absolut-elyx-3000ml-9.jpg,,,,,,,,,,Dung Tích,3000 ml,1,1,Nồng Độ,40%,1,1,Tuổi Rượu,,1,1,Thương Hiệu,Absolut,1,1,Xuất xứ,Thụy Điển,1,1,Phân Loại,Vodka Tinh Khiết,1,1,,,,,
459,simple,,Absolut Elyx,1,0,visible,,"<div>
                                <div>
                    <h3>Chi tiết sản phẩm</h3>
                    <hr>
<h2><strong>RƯỢU ABSOLUT ELYX 1,5L</strong></h2>

<p><strong>HOÀN HẢO TRONG TỪNG CHI TIẾT</strong></p>

<p>Absolut Elyx mang danh là dòng vodka được chế tác thủ công (handcraft vodka), thừa hưởng và nắm bắt mọi sự tinh túy trong di sản của nền sản xuất vodka lò Absolut.</p>

<p>Rượu được chưng cất từ những lò nấu bằng đồng có từ 1929, và được vận hành hoàn toàn bằng tay từ chỉ rất ít người có sự am hiểu kiến thức, kỹ thuật và sự lành nghề được thừa hưởng qua nhiều thế hệ sản xuất vodka.</p>

<p>Lúa mạch vụ đông được kiểm soát từ khâu gieo hạt đến lúc thu hoạch và nguồn nước ngầm thiên nhiên tinh khiết trong một bán kính 25km xung quanh vùng Ahus (Nam Thụy Điển) là nguyên liệu tuyệt vời để tạo nên dòng vodka hoàn hảo Absolut Elyx.</p>

<h3><img alt=""Rượu Absolut Vodka Elyx"" src=""https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/absolut-elyx-vodka.jpg"" title=""Rượu Absolut Vodka Elyx""><br>
HÌNH ẢNH RƯỢU ABSOLUT ELYX</h3>

<p>Từng giọt Absolut Elyx được tạo ra chỉ sử dụng duy nhất lúa mì đông thượng hạng thu hoạch trong một vùng duy nhất tại miền Nam Thụy Điển - The Rabelof Estate. Nơi đã bắt đầu cung cấp lúa mì từ những năm 1400. Quá trình kiểm tra, chọn lọc lúa mì được tiến hành rất chặt chẽ.</p>

<p>Rượu vodka Absolut Elyx do được chưng cất từ những lò nấu bằng đồng nên mang hương vị thanh thoát, cực kì êm mượt và tự nhiên. Hương thơm đặc trưng của hương hoa và cây trái, vị đậm đà và tươi mới, êm ái như lụa cùng dư vị kéo dài đặc trưng của các loại gia vị tạo nên một dòng vodka hoàn hảo.</p>

<hr>
                </div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,2500000,Vodka,,,https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/absolut-elyx-1500ml-8.jpg,,,,,,,,,,Dung Tích,1500 ml,1,1,Nồng Độ,40%,1,1,Tuổi Rượu,,1,1,Thương Hiệu,Absolut,1,1,Xuất xứ,Thụy Điển,1,1,Phân Loại,Vodka Tinh Khiết,1,1,,,,,
460,simple,,Absolut Elyx,1,0,visible,,"<div>
                                <div>
                    <h3>Chi tiết sản phẩm</h3>
                    <hr>
<h2><strong>RƯỢU ABSOLUT ELYX 1L</strong></h2>

<p><strong>HOÀN HẢO TRONG TỪNG CHI TIẾT</strong></p>

<p>Absolut Elyx mang danh là dòng vodka được chế tác thủ công (handcraft vodka), thừa hưởng và nắm bắt mọi sự tinh túy trong di sản của nền sản xuất vodka lò Absolut.</p>

<p>Rượu được chưng cất từ những lò nấu bằng đồng có từ 1929, và được vận hành hoàn toàn bằng tay từ chỉ rất ít người có sự am hiểu kiến thức, kỹ thuật và sự lành nghề được thừa hưởng qua nhiều thế hệ sản xuất vodka.</p>

<p>Lúa mạch vụ đông được kiểm soát từ khâu gieo hạt đến lúc thu hoạch và nguồn nước ngầm thiên nhiên tinh khiết trong một bán kính 25km xung quanh vùng Ahus (Nam Thụy Điển) là nguyên liệu tuyệt vời để tạo nên dòng vodka hoàn hảo Absolut Elyx.</p>

<h3><img alt=""Rượu Absolut Vodka Elyx"" src=""https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/absolut-elyx-vodka.jpg"" title=""Rượu Absolut Vodka Elyx""><br>
HÌNH ẢNH RƯỢU ABSOLUT ELYX</h3>

<p>Từng giọt Absolut Elyx được tạo ra chỉ sử dụng duy nhất lúa mì đông thượng hạng thu hoạch trong một vùng duy nhất tại miền Nam Thụy Điển - The Rabelof Estate. Nơi đã bắt đầu cung cấp lúa mì từ những năm 1400. Quá trình kiểm tra, chọn lọc lúa mì được tiến hành rất chặt chẽ.</p>

<p>Rượu vodka Absolut Elyx do được chưng cất từ những lò nấu bằng đồng nên mang hương vị thanh thoát, cực kì êm mượt và tự nhiên. Hương thơm đặc trưng của hương hoa và cây trái, vị đậm đà và tươi mới, êm ái như lụa cùng dư vị kéo dài đặc trưng của các loại gia vị tạo nên một dòng vodka hoàn hảo.</p>

<hr>
<p> </p>
                </div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,1650000,Vodka,,,https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/absolut-elyx-7.jpg,,,,,,,,,,Dung Tích,1000 ml,1,1,Nồng Độ,40%,1,1,Tuổi Rượu,,1,1,Thương Hiệu,Absolut,1,1,Xuất xứ,Thụy Điển,1,1,Phân Loại,Vodka Tinh Khiết,1,1,,,,,
461,simple,,"Absolut Electrik (Màu Xanh, Màu Bạc)",1,0,visible,,"<div>
                                <div>
                    <h3>Chi tiết sản phẩm</h3>
                    <hr>
<h2><strong>RƯỢU ABSOLUT VODKA ELECTRIK</strong></h2>

<p>Hình dáng chai Absolut Vodka là một biểu tượng sáng tạo kể từ năm 1979, cảm hứng từ chai nước biển</p>

<p>Mang hình ảnh nhà sáng lập Lars Olsson Smith, Absolut Vodka luôn tự hào về nguồn gốc vodka từ Thụy Điển, chứa đựng những tinh hoa của nền sản xuất vodka vùng Bắc Âu với chất lượng vượt trội, thượng hạng và được đón chào nồng nhiệt khắp nơi trên toàn thế giới.</p>

<hr>
                </div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,450000,Vodka,,,https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/absolut-electrik-mau-xanh-mau-bac-6.jpg,,,,,,,,,,Dung Tích,750 ml,1,1,Nồng Độ,40%,1,1,Tuổi Rượu,,1,1,Thương Hiệu,Absolut,1,1,Xuất xứ,Thụy Điển,1,1,Phân Loại,Vodka Tinh Khiết,1,1,,,,,
462,simple,,Absinthe Xenta Absenta,1,0,visible,,"<div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,1000000,Liqueur / Tequila / Gin / Rum,,,https://cdn-images.kiotviet.vn/ctydailoi/0f17c3c3b4a5432cb9155a9012dc0835.jpg,,,,,,,,,,Dung Tích,1000 ml,1,1,Nồng Độ,70%,1,1,Tuổi Rượu,,1,1,Thương Hiệu,Absinthe,1,1,Xuất xứ,Pháp,1,1,Phân Loại,Liqueur,1,1,,,,,
463,simple,,Absinthe Pere Kermann's,1,0,visible,,"<div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,600000,Liqueur / Tequila / Gin / Rum,,,https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/absinthe-pere-kermanns-965.jpg,,,,,,,,,,Dung Tích,700 ml,1,1,Nồng Độ,60%,1,1,Tuổi Rượu,,1,1,Thương Hiệu,Absinthe,1,1,Xuất xứ,Pháp,1,1,Phân Loại,Liqueur,1,1,,,,,
464,simple,,Aberlour 18 Năm,1,0,visible,,"<div>
                                <div>
                    <h3>Chi tiết sản phẩm</h3>
                    <hr>
<h2><strong>RƯỢU ABERLOUR 18 NĂM</strong></h2>

<p>James Flemming thành lập nhà máy rượu Aberlour vào năm 1879, chọn lựa địa điểm cung cấp không chỉ dòng nước suối giàu khoáng chất chảy xuyên qua đá granite ánh hồng của Ben Rinnes, mà còn là nơi gắn liền với lịch sử cổ xưa với nhiều giai thoại gắn liền với tính màu nhiệm của dòng nước này.</p>

<p>Tâm niệm của James Flemming về ""Thành quả nói trên tất cả"" đã thấm nhuần không chỉ trong từng chai whisky ông chưng cất, mà còn trong lòng rộng lượng của ông, gửi gắm tới vùng đất đã mang lại thành công cho ông bằng cách xây dựng một bệnh viện, một hội trường, và một cây cầu cho cộng đồng địa phương. Và tất cả những công trình này vẫn hoạt động cho đến ngày hôm nay.</p>

<h3><strong>ĐẶC TRƯNG SẢN PHẨM</strong></h3>

<ul>
	<li>Màu sắc: nâu hổ phách.</li>
	<li>Mùi hương: béo ngậy và thơm lừng mùi kem vani tan chảy xen kẽ mùi cam và trái cây nhiệt đới khô.</li>
	<li>Hương vị: cấu trúc hoàn hảo, vị táo tươi chín mọng nước và cam đắng tạo sự sảng khoái rõ rệt trước khi vị ngọt dịu của rượu Sherry lan tỏa, thoảng vị nho khô và vani béo dịu.]</li>
	<li>Hậu vị: rất dai dẳng và cân bằng, hương gỗ sồi tinh tế phảng phất.</li>
</ul>

<h3><strong>GIẢI THƯỞNG</strong></h3>

<ul>
	<li>The Scotch Whisky Master, Gold</li>
	<li>International Wine &amp; Spirits Competition, Gold</li>
</ul>

<hr>
<p> </p>
                </div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,4100000,Whisky,,,https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/aberlour-18-nam-3.jpg,,,,,,,,,,Dung Tích,700 ml,1,1,Nồng Độ,43%,1,1,Tuổi Rượu,18 năm,1,1,Thương Hiệu,Aberlour,1,1,Xuất xứ,Scotland,1,1,Phân Loại,Single Malt Scotch Whisky,1,1,,,,,
465,simple,,Aberlour A'bunadh,1,0,visible,,"<div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,2450000,Whisky,,,https://cdn-images.kiotviet.vn/ctydailoi/2db6a42a89f44963b55c299d3c3761d9.jpg,,,,,,,,,,Dung Tích,700 ml,1,1,Nồng Độ,59.8%,1,1,Tuổi Rượu,NAS (No Age Statement),1,1,Thương Hiệu,Aberlour,1,1,Xuất xứ,Scotland,1,1,Phân Loại,Single Malt Scotch Whisky,1,1,,,,,
466,simple,,Aberlour 12 Năm,1,0,visible,,"<div>
                                <div>
                    <h3>Chi tiết sản phẩm</h3>
                    <hr>
<h2><strong>RƯỢU ABERLOUR 12 NĂM</strong></h2>

<p><strong>Ủ TRONG HAI LOẠI THÙNG GỖ</strong></p>

<p><strong>Aberlour </strong>là dòng Single Malt sâu lắng và độc đáo với dải mùi vị rất rộng, nổi bật với độ trong trẻo, thanh khiết và vị lý chua đen đặc trưng. Điều đặc biệt trong quá trình chưng cất rượu của Aberlour chính là 4 lò chưng cất hình củ hành, thấp hơn nhưng rộng hơn so với các lò chưng cất phổ biến, nhằm mục đích dàn trải nhiệt trên mặt tiếp xúc lớn nhất. Chính điều này mang đến sự mượt mà và trong trẻo rõ rệt trong chất rượu</p>

<p>Whisky Aberlour được trải qua hai loại thùng gỗ sồi riêng biệt trong 12 năm của quá trình ủ trước khi được trộn lại một cách kĩ lưỡng nhằm đạt được hương vị cân bằng, tuyệt hảo nhất: thùng gỗ sồi đã ủ rượu Sherry từ Tây Ban Nha và thùng gỗ sồi đã ủ rượu Bourbon từ Mỹ</p>

<h3><strong>ĐẶC TRƯNG SẢN PHẨM</strong></h3>

<ul>
	<li>Màu sắc: nâu hổ phách.</li>
	<li>Mùi hương: rất êm và nồng nàn hương vani được phủ với bột quế ấm ngọt.</li>
	<li>Hương vị: mùi vị cổ điển vùng Speyside với sự ảnh hưởng rõ rệt từ Sherry, vị nho khô, nhục đậu khấu, bánh qui vani và quả lí, cùng hòa quyện với vị gỗ sồi cay ngọt của Sherry.</li>
	<li>Hậu vị: hơi ấm kéo dài cùng với hơi ấm ngọt dịu và cay nhẹ</li>
</ul>

<h3><strong>GIẢI THƯỞNG</strong></h3>

<ul>
	<li>Ultimate Spirits Challenge, 90 - Excellent, Highly Recommended, Tried &amp; True Award</li>
	<li>IWC, 89.9 - 1st place - Best Single Malt Scotch 12 YO</li>
</ul>

<hr>
<p> </p>
                </div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,1500000,Whisky,,,https://cdn-images.kiotviet.vn/ctydailoi/98dba76e05b0400d923458b48e743dd7.jpg,,,,,,,,,,Dung Tích,700 ml,1,1,Nồng Độ,40%,1,1,Tuổi Rượu,12 năm,1,1,Thương Hiệu,Aberlour,1,1,Xuất xứ,Scotland,1,1,Phân Loại,Single Malt Scotch Whisky,1,1,,,,,
467,simple,,Aberfeldy 21 Năm (Hộp Gỗ),1,0,visible,,"<div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,6800000,Whisky,,,https://cdn-images.kiotviet.vn/ctydailoi/5c5ff9a383ca45d5a5c32fe8f62124d9.jpg,,,,,,,,,,Dung Tích,700 ml,1,1,Nồng Độ,40%,1,1,Tuổi Rượu,21 năm,1,1,Thương Hiệu,Aberfeldy,1,1,Xuất xứ,Scotland,1,1,Phân Loại,Single Malt Scotch Whisky,1,1,,,,,
468,simple,,Aberfeldy 21 Năm,1,0,visible,,"<div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,6800000,Whisky,,,https://cdn-images.kiotviet.vn/ctydailoi/c2543a2ced53463584706150b11d307d.jpg,,,,,,,,,,Dung Tích,750 ml,1,1,Nồng Độ,40%,1,1,Tuổi Rượu,21 năm,1,1,Thương Hiệu,Aberfeldy,1,1,Xuất xứ,Scotland,1,1,Phân Loại,Single Malt Scotch Whisky,1,1,,,,,
469,simple,,Aberfeldy 12 Năm,1,0,visible,,"<div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,1500000,Whisky,,,https://cdn-images.kiotviet.vn/ctydailoi/34248387f6a54259879bcca3d010ae8b.jpg,,,,,,,,,,Dung Tích,750 ml,1,1,Nồng Độ,40%,1,1,Tuổi Rượu,12 năm,1,1,Thương Hiệu,Aberfeldy,1,1,Xuất xứ,Scotland,1,1,Phân Loại,Single Malt Scotch Whisky,1,1,,,,,
470,simple,,Standard Vodka,1,0,visible,,"<div>
                                <div>
                    <h3>Chi tiết sản phẩm</h3>
                    <p><strong>Lịch sử về Russian Standard Vodka</strong> Ra đời vào năm 1998, cha đẻ là Roustam Tariko. Là một trong những loại vodka được làm từ những nguyên liệu tiêu chuẩn nhất theo công thức cổ truyền của nhà khoa học nổi tiếng Dmitri Ivanovich Mendeleev ra đời vào năm 1894. Chỉ sau 2 năm Standard Vodka đã chiếm lĩnh thị trường nhanh chóng. Đồng thời là một trong những thương hiệu Vodka danh tiếng xuất xứ từ Nga.</p>    <p> </p>    <p>Russian Standard Original được nhận biết thông qua nguồn gốc xuất xứ như điểm mốc tiêu chuẩn của tất cả các loại vodka Nga . Tuân theo công thức nguyên gốc của giáo sư Mendeleev, đây là loại rượu mạnh cực kì êm &amp; mượt mà với vị tinh khiết bảo quản nguyên vẹn đặc tính hương vị của lúa mì của vodka Nga truyền thống .</p>    <p>Hình dáng chai đặc biệt duy nhất - thể hiện chiều sâu của sản phẩm mang phong cách Nga- được sáng tạo bởi 200 chiếc chuông thực hiện bởi Tsarina Anna I, đứng dưới chân tháp chuông lớn nhất Mat-xco-va ’Ivan’.</p>    <p>Russian Standard original là sự thể hiện tinh tế nhất của vodka Nga truyền thống Vodka &amp; Cranberry: Nhẹ nhàng và sảng khoái.</p>    <p><img alt="""" src=""https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/Vodka/IMG_7701.JPG""></p>
                </div>
                                
    </div>",,,,Hết hàng,0,,,,,,,,,,,,350000,Vodka,,,https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/standard-vodka-648.jpg,,,,,,,,,,Dung Tích,700 ml,1,1,Nồng Độ,38%,1,1,Tuổi Rượu,,1,1,Thương Hiệu,Russian Standard,1,1,Xuất xứ,Nga,1,1,Phân Loại,Vodka Tinh Khiết,1,1,,,,,
471,simple,,Standard Imperial,1,0,visible,,"<div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,1350000,Vodka,Khuyến mãi,,https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/standard-imperial-646.jpg,,,,,,,,,,Dung Tích,700 ml,1,1,Nồng Độ,40%,1,1,Tuổi Rượu,,1,1,Thương Hiệu,Russian Standard,1,1,Xuất xứ,Nga,1,1,Phân Loại,Vodka Tinh Khiết,1,1,,,,,
472,simple,,Standard Gold,1,0,visible,,"<div>
                                <div>
                    <h3>Chi tiết sản phẩm</h3>
                    <p><em>Rượu Russian Standard Vodka</em> là dòng vodka theo tiêu chuẩn hoàng gia, được tinh cất để dâng cho sa hoàng và được thiếp lập bởi chính sa hoàng Alexander III vào năm 1894<br>  Rượu Russian Standard Gold là dòng sản phẩm vodka cao cấp đươc bổ sung sâm “loại thảo dược bổ dưỡng nhất” trong quá trình chưng cất tạo ra dòng vodka cao cấp này.</p>    <p><img alt="""" src=""https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/Vodka/IMG_7702.JPG""><img alt="""" src=""http://ruoungoainhap.com.vn/upload/rsv/120911_russian_standard_gold_vodka_3.jpg""></p>    <p>Rượu Vodka “Tiêu chuẩn vàng của Nga” tiếp tục truyền thống cao quý của sản xuất sản phẩm với một công thức cổ điển, thêm vào công nghệ của họ tiên tiến nhất của thế kỷ XXI.<br>  Nhân sâm cung cấp cho một hương vị khó quên vodka sản xuất mềm mại và cực kỳ hiện đại của một trong những nhà máy tốt nhất trên thế giới cung cấp cấp cao nhất của sự tinh khiết.<br>  Rượu Russian Standard Gold “Tiêu chuẩn vàng của Nga” lý tưởng của bất kỳ nghỉ và hoàn toàn phù hợp với bầu không khí đặc biệt và những khoảnh khắc vàng của cuộc sống mà chúng ta chia sẻ với gia đình, bạn bè và đồng nghiệp.</p>    <p><img alt="""" src=""http://ruoungoainhap.com.vn/upload/rsv/rsvMainImg.jpg""></p>
                </div>
                                
    </div>",,,,Còn hàng,1,,,,,,,,,,,,350000,Vodka,Khuyến mãi,,https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/standard-gold-644.jpg,,,,,,,,,,Dung Tích,500 ml,1,1,Nồng Độ,40%,1,1,Tuổi Rượu,,1,1,Thương Hiệu,Russian Standard,1,1,Xuất xứ,Nga,1,1,Phân Loại,Vodka Mùi,1,1,,,,,
473,simple,,Standard Gold,1,0,visible,,"<div>
                                <div>
                    <h3>Chi tiết sản phẩm</h3>
                    <hr>  <h2>RUSSIAN STANDARD GOLD VODKA</h2>    <p>VODKA ĐẦU TIÊN ĐƯỢC CHIẾT XUẤT TỪ TINH CHẤT NHÂN SÂM<br>  (Hộp quà rất đẹp và sang trọng, mang phong cách hoàng gia, rất phù hợp làm quà tặng trong dịp Tết)</p>    <p>- Rượu Russian Standard Vodka là dòng vodka theo tiêu chuẩn hoàng gia, được tinh cất để dâng cho sa hoàng và được thiết lập bởi chính sa hoàng Alexander III vào năm 1894</p>    <p>- Rượu Russian Standard Gold là dòng sản phẩm vodka cao cấp được bổ sung sâm “loại thảo dược bổ dưỡng nhất” trong quá trình chưng cất tạo ra dòng vodka cao cấp này.</p>    <p><img alt="""" src=""https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/Standard%20Gold%20750ml_1.jpg""></p>    <p>- Rượu Vodka “Tiêu chuẩn vàng của Nga” tiếp tục truyền thống cao quý của sản xuất sản phẩm với một công thức cổ điển, thêm vào công nghệ của họ tiên tiến nhất của thế kỷ XXI.<br>  - Nhân sâm cung cấp cho một hương vị khó quên vodka sản xuất mềm mại và cực kỳ hiện đại của một trong những nhà máy tốt nhất trên thế giới cung cấp cấp cao nhất của sự tinh khiết.<br>  - Rượu Russian Standard Gold “Tiêu chuẩn vàng của Nga” lý tưởng của bất kỳ nghỉ và hoàn toàn phù hợp với bầu không khí đặc biệt và những khoảnh khắc vàng của cuộc sống mà chúng ta chia sẻ với gia đình, bạn bè và đồng nghiệp.</p>    <p>- Giá bán: 650.000<br>  - Dung tích: 700ml<br>  - Nồng độ: 40%<br>  - Xuất xứ: Nga</p>    <hr>  <p> </p>    <p> </p>
                </div>
                                
    </div>",,,,Hết hàng,0,,,,,,,,,,,,650000,Vodka,Khuyến mãi,,https://ruoutaychinhhang.com/userfiles/images/SAN%20PHAM/standard-gold-645.jpg,,,,,,,,,,Dung Tích,700 ml,1,1,Nồng Độ,40%,1,1,Tuổi Rượu,,1,1,Thương Hiệu,Russian Standard,1,1,Xuất xứ,Nga,1,1,Phân Loại,Vodka Mùi,1,1,,,,,
